,Unnamed: 0,Unnamed: 0.1,zipcode,maxNaics_est,totalEstab,maxNaics_emp,totalEmp,year,total_tran,pop,edut,households,income,gini,ratio_65,ratio_22_50,bus_ratio,bus_ratio_total,public_ratio,car_ratio,bicy_ratio,walked_ratio,total_college,college_ratio,college_ratio_pop,diff_MaxtotalEstab,diff_MaxtotalEmp
375,375,25897,92040,23,210,23,3560,2014,34121.0,75989.0,51034.0,1918.0,26018.0,5.2938,0.34699759175670164,0.1369013936227612,0.9826388888888888,0.008294012484979924,0.008440549808036107,0.9133085196799624,0.002637671815011284,0.006418334749860789,7597.0,0.14886154328486892,0.09997499638105516,1.0,-60.0
376,376,31205,92040,23,209,23,3620,2015,35738.0,77114.0,52094.0,1977.0,26333.0,5.3565000000000005,0.3481468993956999,0.14045439219856318,0.9840764331210192,0.008646258884100958,0.008786165985785438,0.9099557893558676,0.00257429067099446,0.008786165985785438,8123.0,0.1559296656044842,0.10533755219545088,-7.0,-70.0
377,377,36513,92040,23,216,23,3690,2016,37034.0,77899.0,53335.0,1972.0,26546.0,5.4818,0.3546386988279696,0.1469723616477747,1.0,0.009963817032996706,0.009963817032996706,0.9003348274558514,0.00224118377706972,0.012637036236971431,8313.0,0.15586387925377332,0.1067151054570662,-25.0,-690.0
378,378,41821,92040,23,241,23,4380,2017,38198.0,79549.0,55125.0,1973.0,26783.0,5.472200000000001,0.3550767451507876,0.1507247105557581,1.0,0.008848630818367453,0.008848630818367453,0.9113827949107284,0.0009948164825383527,0.010785905021205298,8832.0,0.16021768707482995,0.1110259085595042,0.0,0.0
379,379,4666,92054,44,243,44,4750,2010,51462.0,92911.0,44103.0,1812.0,26009.0,4.905,0.43618086125431865,0.05985297758069553,0.7644207464857005,0.030643970308188568,0.040087831798220036,0.7084450662624849,0.0026621584858730713,0.15195678364618553,6343.0,0.14382241570868196,0.06826963438128962,4.0,80.0
380,380,9974,92054,44,239,44,4670,2011,48729.0,91655.0,45252.0,1813.0,26133.0,4.9717,0.4359282090447875,0.06132780535704544,0.7091306724986332,0.02661659381477149,0.03753411726076874,0.7103162387900429,0.003611812267848713,0.13415009542572184,6512.0,0.1439052417572704,0.07104904260542251,68.0,340.0
381,381,15282,92054,72,171,72,4330,2012,49507.0,93575.0,45412.0,1781.0,26000.0,5.0212,0.4438044349452311,0.0577290943093775,0.6881496881496881,0.020057769608338216,0.029147393297917462,0.6976589169208395,0.005292180903710586,0.14406043589795384,6689.0,0.14729586893332158,0.0714827678332888,-6.0,90.0
382,382,20590,92054,72,177,72,4240,2013,49172.0,94395.0,46521.0,1760.0,26442.0,5.1857,0.4435404417606865,0.05975952116107845,0.6673448626653102,0.013340925730090296,0.019991051818107862,0.6943382412755227,0.004596111608232327,0.16251118522736516,7293.0,0.15676791126587994,0.07726044811695534,-1.0,-360.0
383,383,25898,92054,72,178,72,4600,2014,49395.0,94906.0,47442.0,1758.0,26599.0,5.115799999999999,0.4494447137167302,0.06554906960571512,0.6080717488789238,0.013726085636197996,0.02257313493268549,0.6861220771333131,0.0035226237473428485,0.1777912744204879,7119.0,0.15005691159731882,0.07501106357869892,-21.0,-480.0
384,384,31206,92054,72,199,72,5080,2015,51268.0,95066.0,47117.0,1729.0,26784.0,5.2212,0.4421033808091221,0.06719542212778491,0.5983302411873841,0.01258094717952719,0.021026761332605132,0.6826870562534134,0.0036474994148396655,0.18592494343450106,7855.0,0.16671265148460215,0.08262680663959775,4.0,-510.0
385,385,36514,92054,72,195,72,5590,2016,52723.0,96701.0,48553.0,1711.0,27381.0,5.1942,0.4403056845327349,0.06966835916898481,0.5642683912691997,0.013239003850312007,0.023462246078561545,0.6886937389753998,0.0030726627847429016,0.1876979686284923,9179.0,0.18905113999134965,0.09492145893010412,-6.0,-260.0
386,386,41822,92054,72,201,72,5850,2017,53595.0,97168.0,49923.0,1694.0,27748.0,5.2620000000000005,0.4388790548328668,0.07454100115264285,0.546555639666919,0.013471405914730852,0.0246478216251516,0.7015206642410673,0.0034891314488291816,0.18665920328388844,9485.0,0.1899925885864231,0.09761444096822001,0.0,0.0
387,387,4667,92055,54,33,72,900,2010,25352.0,39248.0,9477.0,375.0,6409.0,0.313,0.4472075010191601,0.0008917651854871586,1.0,0.00410224045440202,0.00410224045440202,0.5878037235721048,0.002327232565478069,0.2854607131587252,1126.0,0.11881397066582253,0.02868935996738688,-18.0,-200.0
388,388,9975,92055,72,51,72,1100,2011,21714.0,36880.0,9484.0,355.0,6604.0,0.327,0.4348427331887202,0.00013557483731019523,0.616822429906542,0.00303951367781155,0.00492769641705812,0.5793957815234411,0.0026710877774707557,0.2628258266556139,1021.0,0.10765499789118516,0.027684381778741867,7.0,80.0
389,389,15283,92055,54,44,72,1020,2012,22542.0,39143.0,10191.0,303.0,6659.0,0.33299999999999996,0.4482027437856066,0.0007919679125258668,0.6518518518518519,0.003903823973028125,0.0059888208677136,0.5318516546890251,0.004657971785999467,0.2848017034868246,1463.0,0.14355804140908646,0.03737577600081751,-2.0,10.0
390,390,20591,92055,54,46,72,1010,2013,23134.0,39429.0,10658.0,263.0,6887.0,0.3454,0.4641253899414137,0.000431154733825357,1.0,0.003544566439007522,0.003544566439007522,0.5112388691968531,0.0034581135990317284,0.31862194173078584,1823.0,0.1710452242446988,0.046235004691977985,-3.0,-60.0
391,391,25899,92055,54,49,72,1070,2014,23248.0,39017.0,10506.0,198.0,6772.0,0.3202,0.4766640182484558,0.0005125970730707127,0.8602150537634409,0.0034411562284927736,0.004000344115622849,0.5003011011699932,0.0018926359256710254,0.34445973847212663,1481.0,0.14096706643822576,0.03795781326088628,2.0,70.0
392,392,31207,92055,54,47,72,1000,2015,24666.0,39454.0,10080.0,141.0,6661.0,0.3229,0.4647690981902976,0.0007603791757489736,0.8598130841121495,0.0037298305359604322,0.004337955079867025,0.5015811238141571,0.0020270818130219736,0.35700964890943,1556.0,0.15436507936507934,0.03943833324884676,-3.0,-150.0
393,393,36515,92055,54,50,72,1150,2016,25684.0,40616.0,10851.0,124.0,6948.0,0.3205,0.4739019105771125,0.0007878668505022651,0.8823529411764706,0.004088148263510357,0.0046332346986450714,0.5040492135181436,0.002608627939573275,0.3648964335773244,1925.0,0.17740300433139802,0.04739511522552688,10.0,180.0
394,394,41823,92055,54,40,72,970,2017,26154.0,40402.0,11447.0,120.0,7146.0,0.3196,0.4749022325627445,0.0019058462452353844,0.8910256410256411,0.005314674619561061,0.005964670796054141,0.527032193928271,0.002370574290739466,0.3641507991129464,1825.0,0.15943041845024894,0.045171031137072416,0.0,0.0
395,395,4668,92056,62,133,31,4030,2010,44710.0,97223.0,62973.0,2424.0,34574.0,6.254,0.38824146549684746,0.13847546362486246,0.3619142572283151,0.008118989040483112,0.022433460076045627,0.8997539700290763,0.0026839633191679713,0.017065533437709685,12537.0,0.1990853222809776,0.12895096839225287,-9.0,250.0
396,396,9976,92056,62,142,31,3780,2011,45793.0,99211.0,63903.0,2440.0,34793.0,6.388599999999999,0.3925875154972735,0.1343399421435123,0.4115822130299897,0.008691284694167231,0.021116764571004303,0.8942196405564169,0.0020090406830738324,0.01845260192605857,12717.0,0.19900474156142905,0.12818135085827176,0.0,160.0
397,397,15284,92056,62,142,62,3620,2012,45984.0,100203.0,65589.0,2469.0,35173.0,6.5225,0.3925930361366426,0.137840184425616,0.5375,0.010286186499652052,0.01913709116214336,0.8968119345859429,0.0019137091162143354,0.013243736951983298,13150.0,0.2004909359801186,0.13123359580052493,7.0,70.0
398,398,20592,92056,62,135,62,3550,2013,45876.0,102247.0,68149.0,2459.0,36332.0,6.8571,0.3935567791720049,0.1371776189032441,0.581986143187067,0.010986136541982735,0.018876972709041758,0.9074897549917168,0.0002615746795710175,0.012032435260266806,14182.0,0.20810283349719,0.13870333603919918,-3.0,-70.0
399,399,25900,92056,62,138,62,3620,2014,46353.0,102876.0,69438.0,2506.0,36395.0,7.0401,0.3961662584081807,0.14250165247482405,0.5026737967914439,0.010139581041140813,0.020171294198865236,0.904968394710159,0.0,0.013461911850365672,14801.0,0.2131541807079697,0.14387223453477976,0.0,-120.0
400,400,31208,92056,62,138,62,3740,2015,47681.0,106064.0,71940.0,2522.0,37150.0,7.0943000000000005,0.3913769045104841,0.1480238346658621,0.463768115942029,0.009395776095300014,0.020259642205490657,0.900966842138378,0.0003775088609718757,0.009018267234328137,14866.0,0.20664442591048096,0.14016065771609595,-5.0,-350.0
401,401,36516,92056,62,143,62,4090,2016,47762.0,105012.0,72483.0,2510.0,37664.0,7.1977,0.3839846874642898,0.15492515141126728,0.5139607032057911,0.010405761902767893,0.02024622084502324,0.8933671119299862,0.0007118629873120891,0.010342950462710944,16243.0,0.22409392547217968,0.15467756065973412,10.0,1900.0
402,402,41824,92056,62,133,72,2190,2017,48748.0,104711.0,72478.0,2478.0,38000.0,7.1796000000000015,0.3753569348015013,0.15892313128515628,0.5,0.010502994994666448,0.021005989989332896,0.8844260277344712,0.0007795191597604004,0.011610732748010177,16328.0,0.22528215458483955,0.15593395154281786,0.0,0.0
403,403,4669,92057,54,60,44,1050,2010,30251.0,66447.0,41749.0,1520.0,22215.0,3.7889999999999997,0.4012220265775731,0.11649886375607628,0.4743589743589744,0.013454100690886251,0.028362698753760206,0.9012925192555618,0.005817989487950812,0.012164887111169878,7430.0,0.17796833457088793,0.11181844176561773,11.0,-60.0
404,404,9977,92057,54,49,44,1110,2011,30071.0,67390.0,42377.0,1500.0,21983.0,3.9417,0.4037987832022555,0.11584804867190975,0.4838709677419355,0.013966944897076918,0.028865019453958963,0.8971766818529481,0.0019620232117322327,0.01476505603405274,7210.0,0.1701394624442504,0.10698916753227483,-3.0,210.0
405,405,15285,92057,54,52,56,900,2012,29719.0,67827.0,42522.0,1527.0,22003.0,3.9746,0.3938549545166379,0.11864006958880682,0.5074404761904762,0.011474141121841246,0.022611797166795653,0.8995255560415896,0.0026245835997173524,0.013829536660049126,7260.0,0.1707351488641174,0.10703702065549116,-2.0,100.0
406,406,20593,92057,54,54,56,800,2013,29281.0,68280.0,43530.0,1531.0,22339.0,4.1736,0.3946104276508494,0.12051845342706502,0.5898203592814372,0.013455824596154502,0.02281342850312489,0.9059458351832246,0.003312728390423825,0.011748232642327787,7486.0,0.17197335171146336,0.10963678968951376,2.0,50.0
407,407,25901,92057,54,52,72,750,2014,29417.0,68811.0,43695.0,1564.0,22175.0,4.3361,0.3947624653035125,0.1241952594788624,0.6144244105409153,0.015059319441139475,0.02450963728456335,0.9061767005473026,0.0004079273889247714,0.012509773260359656,7768.0,0.17777777777777778,0.11288892764238274,-4.0,-70.0
408,408,31209,92057,54,56,72,820,2015,30693.0,70019.0,45435.0,1571.0,23059.0,4.4231,0.3989202930633114,0.12378068809894455,0.6174661746617466,0.01635552080278891,0.02648812432802268,0.906265272211905,0.0005212914996904832,0.010230345681425732,8440.0,0.1857598767470012,0.12053871092132135,-11.0,70.0
409,409,36517,92057,54,67,54,750,2016,31651.0,71322.0,46690.0,1611.0,23480.0,4.402,0.39164633633381,0.129076582260733,0.4712041884816754,0.008530536159994944,0.018103693406211496,0.9119775046602004,0.00037913494044421983,0.007961833749328616,9267.0,0.1984793317626901,0.1299318583326323,0.0,0.0
410,410,36518,92057,54,67,62,750,2016,31651.0,71322.0,46690.0,1611.0,23480.0,4.402,0.39164633633381,0.129076582260733,0.4712041884816754,0.008530536159994944,0.018103693406211496,0.9119775046602004,0.00037913494044421983,0.007961833749328616,9267.0,0.1984793317626901,0.1299318583326323,0.0,0.0
